,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
525,-0.24799097,-0.87423009,-0.28721423,0.0054267219,-0.96887406,0.0483351,-0.35482206,-0.9488488000000002,-0.94214365,-0.95255027,0.078521496,0.87616001,-1.0,0.30028642,0.020993716000000003,-0.99870412,0.29151532,-0.13459133,-0.4041016
526,-0.2549942,-0.87393232,-0.28721423,-0.13946182,-0.96476718,-0.32889381,-0.75243733,-0.95245259,-0.95311729,-0.96371577,0.14924049,0.87616001,-1.0,0.73837793,-0.37427066,-0.99908673,0.74999891,0.046130703,0.11252282
527,-0.25574303,-0.86817343,-0.28860451,-0.37651526,-0.97228862,-0.82120719,-0.75474691,-0.95588127,-0.94964971,-0.9656057,0.096120116,0.87610444,-1.0,0.73747837,-0.56774818,-0.99974002,0.74187526,0.07725248700000001,0.56594823
528,-0.25574303,-0.86935239,-0.29278032,-0.60598954,-0.98963522,-0.30399266,-0.68597909,-0.97682106,-0.99014211,-0.98717807,-0.02502301,0.87350901,-1.0,0.65759662,-0.32355806,-0.99993426,0.64949314,0.16455481,0.26300882
529,-0.25368301,-0.86894002,-0.29278032,-0.84796284,-0.99290318,-0.27810445,-0.8088338,-0.98745317,-0.99118933,-0.99307655,0.16399229,0.87350901,-1.0,0.7935437,-0.016806122,-0.99998298,0.79289703,0.032589508,0.13501037
530,-0.25387799,-0.86385153,-0.29918794,-0.71013556,-0.99331783,-0.07578385900000001,-0.60682619,-0.98800724,-0.98859231,-0.9925912,0.085174465,0.87166805,-1.0,0.57839749,-0.19300607,-0.99998831,0.58402895,0.060102638,-0.11123038
531,-0.25387799,-0.86434444,-0.29870569,-0.58387873,-0.98957421,-0.34706909,-0.69350572,-0.98809924,-0.98568211,-0.98840389,0.21923984,0.87360361,-1.0,0.67893627,-0.47227488,-0.9999741,0.69940271,0.23698291,0.15927863
532,-0.25361737,-0.86791953,-0.29753137,-0.63323942,-0.99221894,-0.57207767,-0.59134584,-0.98892385,-0.98855962,-0.98901395,0.24304315,0.87430023,-1.0,0.56299173,-0.48380981,-0.99997519,0.57127126,0.21600617,0.14671045
533,-0.24961377,-0.86933184,-0.29753137,-0.80591961,-0.99569442,0.13488545,-0.19228162,-0.99564369,-0.99302626,-0.99539895,0.054776457,0.87430023,-1.0,0.12114858,0.22959487,-0.99998634,0.10525892,-0.019519175,-0.19437657
534,-0.25010913,-0.86781555,-0.29771663,-0.72891185,-0.994776,0.20167747,-0.37178967,-0.99753637,-0.99545455,-0.99539766,0.20553763,0.87403228,-1.0,0.31380490000000005,0.05808232400000001,-0.99998731,0.29555053,-0.17372065,-0.22053897
535,-0.25010913,-0.86884844,-0.29594068,-0.66279533,-0.993238,0.091224814,-0.4296538,-0.99668838,-0.99574179,-0.99391325,0.11088802,0.87447544,-1.0,0.37689553,-0.06825085,-0.99998554,0.35993265,-0.27758499,0.43344882
536,-0.46984584,-0.74014012,-0.35695278,0.46295675,-0.85847768,-0.67507954,-0.83395866,-0.68930456,-0.71492386,-0.83766232,0.30400067,0.84996847,-1.0,0.82494068,-0.30927893,-0.99413729,0.83368664,-0.31574881,0.072711812
537,-0.32473466,-0.80442311,-0.33544578,0.24301647,-0.92676767,-0.50745638,-0.67361237,-0.78326618,-0.85810362,-0.91450627,0.07370346400000001,0.85833708,-1.0,0.66121211,-0.53081949,-0.98792669,0.68936693,0.027271369,0.28536832
538,-0.32208000000000003,-0.81357949,-0.33544578,0.079139645,-0.92614592,0.10328202,-0.44462284,-0.81323968,-0.90866609,-0.91888283,-0.079084164,0.85833708,-1.0,0.40678228,-0.28324065,-0.98658855,0.41966349,-0.029066588,-0.13266238
539,-0.33286622,-0.78942889,-0.33688329,0.068642219,-0.91018678,-0.65083122,-0.39334622,-0.87225847,-0.90975658,-0.9016188,-0.016525599,0.8573175,-1.0,0.34599464,-0.55388004,-0.99725306,0.34706561,0.12262977,0.066441887
540,-0.33286622,-0.78964925,-0.33400948,0.070358299,-0.95875562,-0.60465376,-0.62254902,-0.90711628,-0.96686838,-0.94243414,0.21405854,0.85720826,-1.0,0.58637417,-0.61700365,-0.99917666,0.57282964,-0.49581218,0.14310561
541,-0.32465911,-0.81893483,-0.33202317,-0.2010923,-0.93383549,-0.34737828,-0.75814281,-0.91628649,-0.90425828,-0.89371314,0.086142002,0.85786028,-1.0,0.75564429,-0.29392953,-0.99965494,0.79100812,0.21539296,0.06533731200000001
542,-0.28591506,-0.82966445,-0.33044021,-0.13406391,-0.84415174,-0.72485433,-0.62575587,-0.90947469,-0.87519055,-0.84323978,0.12153498,0.85919963,-1.0,0.65715332,-0.44887974,-0.99950529,0.78554637,0.22007126,-0.016497261000000003
543,-0.28591506,-0.83286227,-0.3272292,-0.19573199,-0.91861836,-0.44723231,-0.57054551,-0.91832321,-0.9347586,-0.90928325,0.021122161,0.86153321,-1.0,0.58544263,-0.40006756,-0.99968764,0.6886249,0.18457729,-0.20459835
544,-0.27971888,-0.83701877,-0.32663611,-0.43481254,-0.93893394,-0.54887433,-0.65436344,-0.95475203,-0.94717206,-0.94457678,-0.22927211,0.86258698,-1.0,0.64859894,-0.31955574,-0.99970312,0.69296414,0.12740662,-0.27475788
545,-0.27885449,-0.83822316,-0.32393567,-0.39396275,-0.9326276,-0.71482941,-0.51519323,-0.94562355,-0.9167486,-0.93620358,-0.19779106,0.86258698,-1.0,0.49820129,-0.5384853000000001,-0.99935039,0.54084081,0.040284489,0.40589608
546,-0.2835248,-0.83774503,-0.32393567,-0.39050851,-0.95771446,-0.42367164,-0.58381254,-0.95147396,-0.94128603,-0.94327924,-0.25339524,0.86218696,-1.0,0.56412859,-0.50713171,-0.99948521,0.59173879,0.017049239,0.64715706
547,-0.29018266,-0.83122571,-0.32394761,-0.53482998,-0.96798614,-0.77662225,-0.6578123,-0.96197289,-0.94037205,-0.95356437,-0.10911804,0.86153582,-1.0,0.66141076,-0.63484642,-0.99979472,0.72653585,-0.22266554,0.58726457
548,-0.29166749,-0.82343331,-0.33413764,-0.63702833,-0.98410046,-0.47026424,-0.51552014,-0.96965036,-0.97182986,-0.972124,0.25639705,0.85665973,-1.0,0.58096642,-0.36716664,-0.99985135,0.80158571,-0.19493768,0.22684008
549,-0.29166749,-0.82083224,-0.34067063,-0.6904156,-0.99322881,0.3952253,-0.23867577,-0.98986624,-0.99105876,-0.99156996,0.15457462,0.85565364,-1.0,0.20185635,-0.44817087,-0.99997935,0.2501286,0.15125429999999998,-0.26055264
550,-0.29145508,-0.82270515,-0.3335086,-0.39540149,-0.98400982,-0.72353729,-0.76797044,-0.9649015,-0.98676492,-0.97156919,-0.24966015,0.85738055,-1.0,0.78262218,-0.56899248,-0.99993,0.85271705,0.072093992,-0.10384339
551,-0.29117267,-0.83022199,-0.32708143,-0.44183505,-0.97141728,-0.59741335,-0.82984765,-0.98024543,-0.98121821,-0.9677386,-0.21952806,0.85923334,-1.0,0.82799749,-0.47514138,-0.99990361,0.8524955,0.017267311,0.1329081
552,-0.11884979,-0.82865604,0.31250748,-0.70960166,-0.93776487,-0.035145042,-0.96455941,-0.46960502,-0.93492392,-0.9225016,-0.030182361,0.85028441,0.43305298,0.96172904,-0.15379926,-0.99507844,0.9616669,-0.27490408,-0.64619948
553,0.30525489,-0.78650631,0.31250748,-0.50685865,-0.95759849,-0.16275159,-0.90279451,-0.93403851,-0.96153242,-0.95498329,-0.040850854,0.82880838,0.093038185,0.9058496,-0.27396151,-0.99900658,0.92848362,-0.32199938,-0.53657422
554,0.30525489,-0.81841723,0.27450225,-0.53577065,-0.9828479,-0.041663214,-0.74443181,-0.9102844,-0.98380061,-0.98254044,0.037403784,0.76830828,-0.41868904,0.72035046,-0.2325902,-0.99987686,0.71205656,-0.40152084,-0.54173414
555,0.30540379,-0.81833165,0.25619913,-0.79605084,-0.99258885,-0.063964933,-0.49249448,-0.98047909,-0.98104687,-0.99266272,-0.13449389,0.76830828,-0.57183137,0.44798285,-0.14471233,-0.99995212,0.4386391,-0.58213821,-0.36946726
556,0.31245139,-0.81604221,0.25619913,-0.7177413,-0.99349863,0.16636795,-0.43219072,-0.99663086,-0.98689648,-0.99458873,-0.097327025,0.76295877,-0.77943695,0.39780241,-0.073102971,-0.99997956,0.41944414,-0.34398713,-0.77814226
557,0.31220733,-0.81687555,0.25587173,-0.6888614000000001,-0.99518446,0.087881393,-0.16610020000000006,-0.99723964,-0.99623067,-0.99589541,0.21279436,0.76154397,-0.75818454,0.13532329,0.28188952,-0.99998419,0.20971371,-0.55602013,-0.46017941
558,0.31220733,-0.81719614,0.25468097,-0.71013556,-0.99459306,0.13011706,0.1821668,-0.99670909,-0.99579757,-0.99446196,0.37054315,0.76154397,-1.0,-0.16993211,0.22817394,-0.99998139,0.048884866,0.014372455,-0.28804301
559,0.31233809,-0.81658785,0.25677754,-0.6904156,-0.98015664,0.10086412,0.00094568838,-0.99066689,-0.99085774,-0.97899902,0.22884651,0.76120089,-0.73914308,-0.04492575,0.22922914,-0.99995942,0.029267618,-0.24802573,-0.796445
560,0.31241249,-0.81538256,0.25696852,-0.50936919,-0.9686413,0.2447143,0.031235272,-0.98954187,-0.98760152,-0.97072959,0.19132825,0.76015209,-0.81086398,-0.092720679,0.27511424,-0.9999298,-0.050999912,-0.29202475,-0.73306813
561,0.31203745,-0.81580484,0.25696852,-0.48191245,-0.97839022,0.60372366,0.027938645,-0.99269225,-0.98908887,-0.97995654,0.22434805,0.75964908,-0.74398908,-0.08778486099999999,0.37020853,-0.9999306,-0.043105755,-0.45656262,-0.38341375
562,0.31203252,-0.81694676,0.25568299,-0.42451638,-0.98148098,0.22474856,0.1954295,-0.98628704,-0.9829681,-0.97823856,0.3336542,0.75964908,-0.73914308,-0.26732545,0.20166683,-0.99983238,-0.22276092,-0.34683083,-0.52221388
563,0.31203252,-0.81675754,0.25691971,-0.37671362,-0.97835513,0.18837262,-0.0021930297,-0.98742231,-0.97078693,-0.97432076,0.27636882,0.75944827,-0.72730457,-0.061635545,0.21827303,-0.99977497,-0.031421676,-0.36864755,-0.17039084
564,0.054264267000000005,-0.98551772,0.080544529,0.51885246,-0.82062196,-0.091329554,-0.73050768,-0.26508859,-0.581781,-0.76338205,0.09521853,0.93383343,0.13836347,0.71336464,-0.26262187,-0.96479826,0.72135442,0.12796271,-0.11530045
565,0.03069353,-0.99203438,0.035637604,0.61969583,-0.92199784,-0.29448049,-0.63705891,-0.57757191,-0.85639358,-0.89018966,-0.27457408,0.9048741,0.069628155,0.61190155,-0.0369016,-0.99221805,0.61891598,-0.26009885,-0.34157841
566,-0.0045267485,-0.99660809,0.03329009,-0.082204857,-0.94600195,-0.18060299,-0.7461083000000001,-0.83737365,-0.90989153,-0.94444592,-0.20984952,0.90512391,0.074476269,0.72802924,-0.61298324,-0.99925053,0.73227018,0.20664026,-0.17563729
567,-0.0096706479,-0.99965735,-0.024718813,-0.40207271,-0.9517637,-0.32654427,-0.88246667,-0.87304304,-0.91340611,-0.95645573,0.27307013,0.90512391,-0.71850977,0.88568936,-0.63925368,-0.99967896,0.91202919,0.16967125,-0.098206317
568,-0.0096706479,-0.99960651,-0.023094477,-0.50808071,-0.9799441,0.05956748200000001,-0.89956967,-0.88300658,-0.97988144,-0.97393195,0.47120496,0.90033907,-0.60575222,0.90037886,-0.24276222,-0.99982369,0.9188288,-0.034552998,-0.32834924
569,-0.008845245699999999,-0.99928416,-0.019241884,-0.70181918,-0.98985593,0.06841022,-0.84945409,-0.93075337,-0.98271041,-0.98969801,0.040163939,0.89773176,-0.25133897,0.83645239,-0.13211309,-0.99998546,0.8340625,-0.21874209,-0.44789684
570,0.020374081,-0.99929185,-0.019241884,-0.75186908,-0.99237821,0.59226791,-0.87688576,-0.98576277,-0.99033914,-0.99196763,0.18498972,0.89795399,-0.37568473,0.87097265,-0.019648408,-0.9999914,0.87885581,-0.64569844,-0.85247103
571,0.020374081,-0.99964854,-0.028372479,-0.76858336,-0.9915176,0.49086952,-0.59144817,-0.9861746,-0.99258616,-0.9914745,0.39624344,0.8983742,-0.71837495,0.55612383,-0.015097034,-0.99999699,0.54915456,-0.42503617,-0.76517016
572,0.02108375,-0.99943744,-0.017632643,-0.77740301,-0.98774924,0.25043365,-0.5635571,-0.95442104,-0.9760408000000002,-0.98932295,0.37669375,0.89845864,-0.47571478,0.52321659,-0.17586888,-0.99998922,0.51056579,-0.36146989,0.11314629
573,0.023817885,-0.99843169,-0.0086127331,-0.69570475,-0.98457334,0.33495419,-0.45503705,-0.96577354,-0.97593116,-0.98603803,0.18931239,0.89845864,-0.25807239,0.40250338,-0.083487596,-0.99998064,0.38220852,-0.22161469,-0.68606355
574,0.033612521,-0.99799647,-0.0086127331,-0.6443871,-0.98556903,0.16570667,-0.36591358,-0.98047465,-0.9774663,-0.98343459,-0.01378232,0.89771118,-0.40042006,0.30408818,-0.027972144,-0.99997643,0.27888137,0.16189693,-0.82842792
575,0.033406953,-0.99830731,-0.0036489728,-0.57634248,-0.9726742,0.15623357,-0.66529513,-0.82763755,-0.95322801,-0.96951395,-0.029521183,0.89736863,-0.38062509,0.64183259,-0.36263286,-0.99962241,0.64786236,0.44197606,-0.44966897
576,0.033406953,-0.9954701,0.026888818,-0.56396066,-0.94608719,-0.55193922,-0.69829941,-0.80198897,-0.88280306,-0.9510714,-0.17236391,0.89732171,0.04265109,0.6792424,-0.60911943,-0.99948089,0.68945781,0.42582372,-0.10076882
577,0.05161555,-0.99008864,0.036411139,-0.14818674,-0.93812839,-0.52779173,-0.81566311,-0.79028246,-0.87346801,-0.94042452,-0.35795427,0.89400209,-0.10825456,0.80871904,-0.62443837,-0.99949521,0.82484404,0.38739258,-0.32613463
578,0.78455077,0.54211983,0.85705028,0.34748538,-0.9555135,-0.39552133,-0.74023929,-0.78451655,-0.92472847,-0.94362158,-0.28358265,-0.14866993,0.25791414,0.7149336,-0.19521258,-0.99691612,0.70472883,-0.20956796,-0.28996421
579,0.87335684,0.5247417,0.85423357,-0.17971955,-0.98714555,0.54169603,-0.82386121,-0.90404422,-0.97672064,-0.9824975,0.27499037,-0.23785212,-0.14250662,0.8095217,-0.24360582,-0.99898877,0.80864646,-0.30355657,-0.023201389
580,0.87335684,0.49549945,0.81424583,-0.74176447,-0.99353054,-0.03781045,-0.78147371,-0.98735771,-0.99086435,-0.99329428,0.065079891,-0.23785212,-0.58371045,0.777996,-0.22630569,-0.99970307,0.80645542,-0.11011535,0.30599612
581,0.87389615,0.49629324,0.81424583,-0.71361881,-0.99329172,-0.2296111,-0.092292773,-0.99056277,-0.99331344,-0.99493226,0.17670229,-0.25025686,-0.71837495,0.012751439,0.055367768,-0.99990243,-0.0048374955,0.15994089,-0.43903337
582,0.87135854,0.486698,0.8123836999999999,-0.87469506,-0.99347138,0.19586869,0.015673822,-0.99354794,-0.99541358,-0.99533234,0.10867305,-0.25888808,-0.71509131,-0.031955578,0.14651434,-0.99991877,0.10470684,0.24316319,-0.38024562
583,0.86869876,0.47721313,0.80925992,-0.8268731,-0.99657697,0.15612631,-0.098519514,-0.99441253,-0.9970269,-0.99702338,0.16035738,-0.26240178,-0.70505621,0.088127089,0.029259699,-0.99994051,0.21810115,0.2000855,-0.37278443
584,0.8683211,0.46973062,0.80673098,-0.72562105,-0.99704202,0.13677487,-0.12707162,-0.99523765,-0.99718612,-0.99733986,0.17028543,-0.26811157,-0.77943695,0.08867136800000001,-0.0374416,-0.99995933,0.15413871,0.063892702,0.07703488
585,0.86774543,0.46674145,0.80412925,-0.75102909,-0.99462347,0.22829614,0.24888117,-0.99698239,-0.9962807,-0.99545232,0.10495275,-0.27195368,-1.0,-0.33189195,0.26802833,-0.99999026,-0.30144209,0.059616706,-0.13177193
586,0.86773176,0.46763691,0.80640635,-0.43166292,-0.99231268,-0.28837463,-0.21895062,-0.97560602,-0.98765535,-0.98958487,-0.043827068,-0.268618,-0.85770632,0.18944973,-0.31500607,-0.99991762,0.2579373,0.08318750700000001,-0.4040675
587,0.86773176,0.47593488,0.81005899,-0.2323269,-0.978295,-0.23144703,-0.18391598,-0.96686228,-0.96140629,-0.97231244,0.13343670000000002,-0.26687316,-0.60126072,0.21040915,-0.15110693,-0.99979304,0.40387575,0.099159165,-0.20185146
588,0.87105746,0.48570685,0.81066466,-0.38232265,-0.96337169,-0.35240945,-0.20719013,-0.96355563,-0.96761726,-0.96425464,0.16165575,-0.26546099,-0.71509131,0.18612182,-0.12826454,-0.9997384,0.27293567,0.090718221,-0.23732113
589,0.87333383,0.48989075,0.81227358,-0.26257421,-0.95639725,-0.60199443,-0.14272568,-0.92948875,-0.95331551,-0.94578655,-0.0068617425,-0.26546099,-0.81601704,0.12710456,-0.38643792,-0.99920086,0.23389599,0.16546724,-0.31272329
590,0.87333777,0.49305048,0.81250271,-0.28681902,-0.92435002,-0.41650167,-0.27303473,-0.91942563,-0.91598985,-0.9290669,0.10942147,-0.26794453,-0.8869892,0.28586224,-0.28500562,-0.99868375,0.4308535,0.043211362,-0.072307295
591,0.8682211999999999,0.48746145,0.81250271,-0.59627253,-0.96436229,-0.49436407,-0.48272365,-0.94667445,-0.96247251,-0.95742265,0.36796257,-0.27101589,-0.64383811,0.48605047,-0.28066376,-0.99914577,0.57976583,-0.13766397,-0.40353695
592,0.86604176,0.47042802,0.81105316,-0.30955028,-0.97494335,0.22099675,-0.24894522,-0.96428738,-0.9767351,-0.97372239,0.11988226,-0.28050806,-0.61901493,0.2153165,-0.14982793,-0.9996716,0.27030398,4.4250926e-05,-0.5274635999999999
593,0.86604176,0.46374576,0.80703705,0.096463721,-0.97209743,-0.22371526,-0.37542109,-0.95009523,-0.97486787,-0.96777733,0.30067059999999995,-0.2832566,-0.8717530000000001,0.35903543,-0.19812306,-0.99943883,0.42908029,0.094414272,-0.51788355
594,0.88223432,0.63348814,0.89512599,-0.078554753,-0.97827769,-0.14799814,-0.82365909,-0.80006004,-0.96019638,-0.94379033,-0.11711242,-0.22304958,0.13342729,0.80847545,-0.34679505,-0.99740937,0.8056833000000001,-0.25796583,-0.39657525
595,0.87922123,0.5258735999999999,0.84203464,-0.48342817,-0.98275953,-0.32159066,-0.7479589,-0.96686718,-0.94858444,-0.97582484,0.40138192,-0.22304958,-0.35917123,0.7280494000000001,-0.27970528,-0.99901236,0.72797831,-0.32726614,-0.12451047
596,0.87129324,0.50068578,0.81749789,-0.4335482,-0.9841401,-0.32777367,-0.26921673,-0.94031948,-0.9882516,-0.97660486,0.33942916,-0.23422444,-0.4449312,0.24989765,-0.38059579,-0.99930752,0.33184823,-0.27196098,-0.34195499
597,0.86795266,0.48006088,0.81442371,-0.76813151,-0.9938391,-0.074672642,0.020179425,-0.99018792,-0.99357373,-0.99382752,-0.32650413,-0.23802428,-0.46894701,-0.10912641,-0.31954945,-0.99988732,-0.12601074,-0.13099951,0.017168192
598,0.86774009,0.46779945,0.80663251,-0.66484903,-0.99534099,-0.11111291,0.16388617,-0.99426176,-0.99791431,-0.99622381,-0.15932167,-0.23953963,-0.82688106,-0.25101791,0.37575367,-0.99990781,-0.24035803,-0.044197375,-0.087896807
599,0.86686936,0.46472563,0.80340021,-0.61712938,-0.99557108,0.1356619,0.11587824,-0.99579784,-0.99721751,-0.99579604,-0.16839045,-0.24621443,-1.0,-0.15908368,0.24715178,-0.99994491,-0.065389264,0.045824925,-0.38034509
600,0.86571388,0.46166684,0.8032022,-0.61863248,-0.99637716,0.16417333,-0.061497769,-0.99613203,-0.99578472,-0.99654481,-0.076999325,-0.24930565,-0.74398908,0.00031841251,0.38157534,-0.99995845,0.027230365,0.066924068,-0.43193267
601,0.86571388,0.45954572,0.80231325,-0.65708697,-0.99572679,0.24194639,-0.060336169,-0.99590097,-0.99317397,-0.99690544,-0.15540022,-0.24930565,-0.72284879,0.00066670727,0.44861409,-0.9999436,0.030877962,-0.20475973,-0.48352212
602,0.86588014,0.46070787,0.80235897,-0.65027631,-0.9942351,0.17484416,-0.022315917,-0.99430753,-0.99820037,-0.99600901,-0.23461652,-0.25051891,-0.87921076,-0.028893421,0.5467986,-0.99996257,0.024828199,-0.22488168,-0.64859581
603,0.86359342,0.45828768,0.80235897,-0.55195025,-0.99464472,0.04905935,0.03777714,-0.99395132,-0.99341388,-0.99604515,-0.22602255,-0.25109148,-0.7160998000000001,-0.1181882,0.23379831,-0.99994991,-0.11478139,-0.11402235,-0.49125524
604,0.86351904,0.45427312,0.80174041,-0.59155491,-0.99640517,0.081945411,0.012227968,-0.99052154,-0.98848859,-0.99648279,-0.25733253,-0.25148417,-0.92200833,-0.1014915,0.26180484,-0.99993617,-0.12120087,-0.30595378,-0.027385213
605,0.86351904,0.45746635,0.80238109,-0.68469842,-0.99687103,0.041128835,-0.13417615,-0.98814122,-0.99520807,-0.99651786,-0.12836834,-0.2517342,-0.71433603,0.059165765,0.24789666,-0.99994791,0.044461273,-0.015422381,-0.29442548
606,0.86432988,0.45910396,0.80238109,-0.7223593,-0.99658012,-0.0035262657,-0.0641528,-0.9909388,-0.99729331,-0.99592429,-0.14751882,-0.25270312,-0.71933811,-0.012017445,0.15893436,-0.99995398,-0.017114815,0.073158578,-0.58773567
607,0.86376895,0.45448587,0.80191179,-0.4729715,-0.99146532,-0.14723094,-0.34486945,-0.95900435,-0.98379461,-0.98397467,0.21924876,-0.25427318,-0.87921076,0.33940944,-0.113889,-0.99978741,0.43603635,-0.061268766,-0.44049383
608,0.86376895,0.45779897,0.80383573,-0.39143782,-0.98834259,-0.61121853,-0.48248869,-0.95399786,-0.98073783,-0.97916481,0.1083789,-0.25446927,-0.72284879,0.46341805,-0.60598609,-0.99966941,0.50890975,-0.081828254,-0.26048223
609,0.8645904000000001,0.46301422,0.80383573,-0.49576975,-0.99219962,-0.10772187,-0.63854553,-0.98699766,-0.9812846,-0.98959019,-0.15280731,-0.25423372,-0.86459168,0.62262382,0.08546707,-0.99983695,0.64917281,0.24236414,-0.51895959
610,-0.25504863,-0.88630138,-0.25670804,0.2967784,-0.44266591,-0.032171416,-0.18188421,-0.40155569,-0.70979047,-0.39401,0.11598708,0.88231369,-1.0,0.15315874,0.14108073,-0.73500528,0.2272536,-0.27905602,-0.22696488
611,-0.25504863,-0.87366311,-0.27587431,0.4363373,-0.18635292,0.02986995,0.062930578,-0.27921239,-0.63560573,-0.20619375,0.18155474,0.8774558000000001,-1.0,-0.034749258,0.24789798,-0.71562963,0.20167731,-0.38169868,-0.039903156
612,-0.25387803,-0.88507058,-0.26926514,0.34815666,-0.25666357,0.13292006,-0.016454572,-0.31971949,-0.61735504,-0.28160373,0.089520825,0.87352822,-1.0,0.052553015,0.18596228,-0.73988059,0.29123878,-0.45325129,0.033150339
613,-0.2455639,-0.88449663,-0.26926514,0.2850014,-0.42269966,0.14269106,-0.1263247,-0.38054245,-0.63342998,-0.42647897,0.11613742,0.87352822,-1.0,0.14341436,0.23800173,-0.75943597,0.32122519,-0.42867491,-0.049065677
614,-0.24688693,-0.87505997,-0.28144108,0.32370628,-0.38209321,0.21977546,-0.10774485,-0.35912544,-0.56486969,-0.3477828,0.4003179,0.86831586,-1.0,0.12826326,0.17959043,-0.7471283000000001,0.31725479,-0.31004284,-0.28161894
615,-0.24688693,-0.88340603,-0.2726079,0.38008603,-0.38789795,0.224201,-0.096867,-0.33171798,-0.55103951,-0.3432298,0.34039052,0.87221904,-1.0,0.10806573,0.30870186,-0.70889627,0.27681127,-0.15565223,-0.445134
616,-0.23057483,-0.89137862,-0.27221118,0.36493748,-0.38821301,-0.029608978,0.054058502,-0.33529621,-0.59333721,-0.42206599,0.12074326,0.87221904,-1.0,-0.046684083,0.31925404,-0.73125402,0.13207468,-0.15998533,-0.060846701
617,-0.22732582,-0.89262255,-0.27101363,0.25638285,-0.42828443,0.080002352,0.23989267,-0.41159429,-0.54762862,-0.44161673,0.08219966299999999,0.87136012,-1.0,-0.23040287,0.22612718,-0.76533539,-0.030448322000000007,-0.44067156,-0.066794722
618,-0.22809613,-0.89356694,-0.27101363,0.17004817,-0.44989391,0.025749452000000003,0.09004385300000001,-0.40282941,-0.59752157,-0.41821511,0.18319009,0.87064109,-1.0,-0.074944467,0.1830701,-0.76423619,0.12269759,-0.37880657,-0.15812393
619,-0.24066086,-0.88669034,-0.27125827,0.21091724,-0.35931421,-0.071949174,-0.055405493,-0.42481054,-0.69748892,-0.35761357,0.19772889,0.86289159,-1.0,0.085286259,0.13167816,-0.77126012,0.29846352,-0.24535438,-0.22444047
620,-0.24066086,-0.88657158,-0.25986437,0.3404871,-0.24492662,0.15388108,-0.13023883,-0.43734945,-0.71639539,-0.32509807,0.017754399,0.86618466,-1.0,0.15212823,0.22412101,-0.74973053,0.34156733,-0.39768593,-0.23084146
621,-0.23931694,-0.89716916,-0.25791189,0.37894245,-0.24500254,0.22813933,-0.07221759,-0.37756267,-0.65912044,-0.29058034,-0.0077305362,0.86618466,-1.0,0.094976582,0.29714391,-0.76521843,0.29622894,-0.348548,-0.4125459
622,-0.23352798,-0.89331122,-0.25791189,0.25088382,-0.21995425,0.07732444299999999,-0.032773732,-0.45918961,-0.59597449,-0.25431961,-0.0046198248,0.85806301,-1.0,0.039529105,0.34186540000000004,-0.81750274,0.20987187,-0.31858224,-0.33808320000000003
623,-0.23352798,-0.8913683000000001,-0.25627825,0.14753603,-0.3483988,-0.043796328,-0.0077437385,-0.5335963,-0.6619314000000001,-0.33247173,-0.093842959,0.85812558,-1.0,0.027268343,0.30619284,-0.84910557,0.23267981,-0.58182075,-0.32265826
624,-0.23854343,-0.8984553,-0.24222361,0.13293465,-0.4381796,-0.13046884,-0.12703071,-0.4327887,-0.75114188,-0.39204776,0.0157373,0.88685679,-1.0,0.11695967,0.031384682000000004,-0.79608612,0.23969809,-0.052266892,-0.42423547
625,-0.23854343,-0.88590489,-0.27106835,0.2850014,-0.34491815,-0.017124299,-0.17323797,-0.45216046,-0.70973197,-0.36534792,0.10329743,0.8637338,-1.0,0.16927318,0.19653209,-0.76398399,0.29552448,-0.21684991,-0.20216275
626,-0.23325947,-0.88926724,-0.27495036,0.37012868,-0.25595233,-0.0095888825,0.17825219,-0.39298708,-0.52909547,-0.30395338,0.12633644,0.85368879,-1.0,-0.16807136,0.15142498,-0.75511388,0.030560352,-0.15248957,-0.28719775
627,-0.23678826,-0.88640493,-0.27692905,0.35697044,-0.34754748,0.16074922,0.29035094,-0.41287856,-0.56229634,-0.35505481,0.086077043,0.85030702,-1.0,-0.26762581,0.25787182,-0.73553383,-0.030399398,-0.27780729,-0.34190678
628,-0.23841727,-0.88258187,-0.27820316,0.30849385,-0.43398576,0.084491149,0.120225,-0.42899049,-0.60258109,-0.37688359,0.15085949,0.86256716,-1.0,-0.10339704,0.10447567,-0.75815228,0.1087586,-0.21631373,-0.16518311
629,-0.23841727,-0.88907755,-0.26719811,0.26961542,-0.30673870000000003,0.0020361116,0.011738071,-0.42995188,-0.67528109,-0.32761439,0.17938705,0.86668274,-1.0,0.0088888973,0.029879405,-0.77275505,0.21406903,-0.17622575,-0.306708
630,-0.22958637,-0.89389685,-0.26719811,0.35733138,-0.37306842,0.15901659,0.06333808099999999,-0.42637686,-0.67722125,-0.34078761,0.19636357,0.86668274,-1.0,-0.04815909,0.36135364,-0.76896879,0.15069247,-0.30440075,-0.30829971
631,-0.23671984,-0.88741892,-0.2704655,0.39468353,-0.38632666,0.060822788,0.12294118,-0.35876440000000004,-0.61610734,-0.34755685,0.22348129,0.86666877,-1.0,-0.086769521,0.15685173,-0.78711137,0.1591766,-0.30695183,-0.20753345
632,-0.23912904,-0.88129213,-0.28021244,0.3646323,-0.36278617,0.27324054,0.26915312,-0.40866776,-0.65957954,-0.30961799,0.067847264,0.86547903,-1.0,-0.25698923,0.18737521,-0.80836832,-0.049631172,-0.30082164,-0.13619484
